vin,bonus,reserve,calldt,kpdt,fpcode,
LSGSA52S2EY008700,0,-55488,2013/8/3 0:00,2013/8/3 0:00,3107293852,
LSGPC52U9DF182811,0,-108384,2013/8/3 0:00,2013/8/3 0:00,3107293851,
LSGPC52U5DF182398,0,-108384,2013/8/3 0:00,2013/8/3 0:00,3107293850,
LSGLP83X7DF188233,0,-247488,2013/8/3 0:00,2013/8/3 0:00,3107293849,
LSGSA52MXEY009689,0,-66048,2013/8/3 0:00,2013/8/3 0:00,3107293848,
LSGSA52M1EY009385,0,-66048,2013/8/3 0:00,2013/8/3 0:00,3107293847,
LSGSA52M8EY010582,0,-66048,2013/8/3 0:00,2013/8/3 0:00,3107293846,
LSGSA52M7EY010752,0,-66048,2013/8/3 0:00,2013/8/3 0:00,3107293845,
LSGSA52M8EY010758,0,-66048,2013/8/3 0:00,2013/8/3 0:00,3107293844,
LSGSA52S5EY008870,0,-55488,2013/8/3 0:00,2013/8/3 0:00,3107293843,
LSGSA52S6ED006228,0,-55488,2013/8/3 0:00,2013/8/3 0:00,3107293842,
LSGSA52SXED006202,0,-55488,2013/8/3 0:00,2013/8/3 0:00,3107293841,
LSGSA52S6EY008957,0,-55488,2013/8/3 0:00,2013/8/3 0:00,3107293840,
LSGLP84X2DF195489,0,-217728,2013/8/3 0:00,2013/8/3 0:00,3107293839,
LSGPC52U9DF182419,0,-108384,2013/8/3 0:00,2013/8/3 0:00,3107293838,
LSGPC52U3DF182061,0,-104544,2013/8/3 0:00,2013/8/3 0:00,3107293837,
LSGLP83X0DF185318,0,-247488,2013/8/3 0:00,2013/8/3 0:00,3107293836,
LSGLP83XXDF184905,0,-247488,2013/8/3 0:00,2013/8/3 0:00,3107293835,
LSGSA52M7EY005762,0,-66048,2013/8/3 0:00,2013/8/3 0:00,3107293834,
LSGSA52M1EY005210,0,-66048,2013/8/3 0:00,2013/8/3 0:00,3107293833,
LSGSA52M1EY004932,0,-66048,2013/8/3 0:00,2013/8/3 0:00,3107293832,
LSGSA52M9EY004743,0,-66048,2013/8/3 0:00,2013/8/3 0:00,3107293831,
LSGPC52U1DF181927,0,-122784,2013/8/3 0:00,2013/8/3 0:00,3107293830,
LSGPC52U2DF181774,0,-122784,2013/8/3 0:00,2013/8/3 0:00,3107293829,
LSGPC52U4DF181517,0,-122784,2013/8/3 0:00,2013/8/3 0:00,3107293828,
LSGPC52U1DF181491,0,-122784,2013/8/3 0:00,2013/8/3 0:00,3107293827,
LSGGG54E6DS139061,0,-174624,2013/8/3 0:00,2013/8/3 0:00,3107293825,
LSGGG54W3DS135753,0,-191904,2013/8/2 0:00,2013/8/2 0:00,3107292134,
LSGGG54W8DS135750,0,-191904,2013/8/2 0:00,2013/8/2 0:00,3107292135,
LSGGG54WXDS135751,0,-191904,2013/8/2 0:00,2013/8/2 0:00,3107292136,
LSGGG54W8DS135537,0,-191904,2013/8/2 0:00,2013/8/2 0:00,3107292133,
LSGGG54W1DS135363,0,-191904,2013/8/2 0:00,2013/8/2 0:00,3107292132,
LSGGG54W7DS135366,0,-191904,2013/8/2 0:00,2013/8/2 0:00,3107292131,
LSGPC52U5DF182322,0,-108384,2013/7/31 0:00,2013/7/31 0:00,3107286049,
LSGPC52U9DF180962,0,-108384,2013/7/31 0:00,2013/7/31 0:00,3107286046,
LSGPC52U5DF177198,0,-108384,2013/7/31 0:00,2013/7/31 0:00,3107286047,
LSGPC52U3DF189561,0,-108384,2013/7/31 0:00,2013/7/31 0:00,3107286048,
LSGPC54U1DF188258,0,-115104,2013/7/31 0:00,2013/7/31 0:00,3107286057,
LSGLP83X2DF181870,0,-247488,2013/7/29 0:00,2013/7/29 0:00,3107274444,
LSGLP83X0DF184010,0,-247488,2013/7/29 0:00,2013/7/29 0:00,3107274443,
LSGLP83XXDF183575,0,-247488,2013/7/29 0:00,2013/7/29 0:00,3107274442,
LSGGG54Y0DS123481,0,-163104,2013/7/16 0:00,2013/7/16 0:00,3107228779,
LSGGG54E5DS119285,0,-204384,2013/7/16 0:00,2013/7/16 0:00,3107228786,
LSGGG54Y6DS123744,0,-174624,2013/7/16 0:00,2013/7/16 0:00,3107228783,
LSGGG54Y4DS123337,0,-174624,2013/7/16 0:00,2013/7/16 0:00,3107228782,
LSGGG54W8DS123937,0,-191904,2013/7/16 0:00,2013/7/16 0:00,3107228785,
LSGGG54W7DS123864,0,-191904,2013/7/16 0:00,2013/7/16 0:00,3107228784,
LSGGG54Y3DS123815,0,-174624,2013/7/16 0:00,2013/7/16 0:00,3107228780,
LSGGG54Y8DS123342,0,-174624,2013/7/16 0:00,2013/7/16 0:00,3107228781,
LSGPC54R4DF181087,0,-131424,2013/7/15 0:00,2013/7/15 0:00,3107227258,
LSGGG54Y5DS123234,0,-174624,2013/7/15 0:00,2013/7/15 0:00,3107225820,
LSGGG54W2DS123187,0,-191904,2013/7/15 0:00,2013/7/15 0:00,3107225821,
LSGPC52U7DF171404,0,-108384,2013/7/15 0:00,2013/7/15 0:00,3107225829,
LSGPC52U6DF175928,0,-108384,2013/7/15 0:00,2013/7/15 0:00,3107225827,
LSGPC52U5DF175936,0,-108384,2013/7/15 0:00,2013/7/15 0:00,3107225826,
LSGPC52U6DF175508,0,-108384,2013/7/15 0:00,2013/7/15 0:00,3107225825,
LSGPC52U6DF176660,0,-108384,2013/7/15 0:00,2013/7/15 0:00,3107225828,
LSGPC52U7DF177283,0,-108384,2013/7/15 0:00,2013/7/15 0:00,3107225822,
LSGPC52U9DF177124,0,-108384,2013/7/15 0:00,2013/7/15 0:00,3107225823,
LSGPC52U9DF176930,0,-108384,2013/7/15 0:00,2013/7/15 0:00,3107225824,
LSGPC54U0DF170270,0,-129504,2013/7/15 0:00,2013/7/15 0:00,3107225831,
LSGPC54U4DF159014,0,-129504,2013/7/15 0:00,2013/7/15 0:00,3107225830,
LSGPC54U6DF159077,0,-129504,2013/7/15 0:00,2013/7/15 0:00,3107225832,
LSGPC54U3DF159005,0,-129504,2013/7/15 0:00,2013/7/15 0:00,3107225833,
LSGPC54RXDF178467,0,-131424,2013/7/15 0:00,2013/7/15 0:00,3107225836,
LSGPC54UXDF177632,0,-129504,2013/7/15 0:00,2013/7/15 0:00,3107225834,
LSGPC54U2DF172599,0,-129504,2013/7/15 0:00,2013/7/15 0:00,3107225835,
LSGSA52S2ED012236,-13750,-41738,2013/8/17 0:00,2013/8/17 0:00,3107343188,
LSGSA52S9ED009723,-13750,-41738,2013/8/17 0:00,2013/8/17 0:00,3107343189,
LSGGG53W1DS144517,0,-223584,2013/8/19 0:00,2013/8/19 0:00,3107349487,
LSGVA54R7DY237654,0,-104544,2013/8/19 0:00,2013/8/19 0:00,3107349496,
LSGGG53W9DS117355,0,-223584,2013/8/19 0:00,2013/8/19 0:00,3107349488,
LSGGG54E1DS141817,0,-204384,2013/8/19 0:00,2013/8/19 0:00,3107349486,
LSGGG54W1DS144838,0,-191904,2013/8/19 0:00,2013/8/19 0:00,3107349484,
LSGVA54R0DY238421,0,-115104,2013/8/19 0:00,2013/8/19 0:00,3107349495,
LSGGG54E0DS149214,0,-174624,2013/8/19 0:00,2013/8/19 0:00,3107349485,
LSGGG54Y5DS153723,-41228,-133396,2013/8/20 0:00,2013/8/20 0:00,3107356351,
LSGGG54Y2DS152061,0,-174624,2013/8/20 0:00,2013/8/20 0:00,3107356350,
LSGGG54Y4DS151347,0,-174624,2013/8/20 0:00,2013/8/20 0:00,3107356349,
LSGJL52M3DY238543,0,-78528,2013/8/19 0:00,2013/8/19 0:00,3107353228,
LSGJL52M8DY238540,0,-78528,2013/8/19 0:00,2013/8/19 0:00,3107353229,
LSGGG54YXDS151482,0,-163104,2013/8/19 0:00,2013/8/19 0:00,3107349482,
LSGGG54Y2DS151329,0,-174624,2013/8/19 0:00,2013/8/19 0:00,3107349483,
LSGSA52S2EY010804,0,-55488,2013/8/19 0:00,2013/8/19 0:00,3107349494,
LSGSA52S4EY010805,0,-55488,2013/8/19 0:00,2013/8/19 0:00,3107349493,
LSGSA52S9EY014333,0,-55488,2013/8/19 0:00,2013/8/19 0:00,3107349492,
LSGSA52S9ED012489,0,-55488,2013/8/19 0:00,2013/8/19 0:00,3107349491,
LSGSA52S6EY012443,0,-55488,2013/8/19 0:00,2013/8/19 0:00,3107349490,
LSGSA52S0EY011868,0,-55488,2013/8/19 0:00,2013/8/19 0:00,3107349489,
LSGPC54U5DF195584,-20000,-109504,2013/8/21 0:00,2013/8/21 0:00,3107360348,
LSGPC54U6DF194976,-20000,-109504,2013/8/21 0:00,2013/8/21 0:00,3107360346,
LSGPC54U7DF195196,-20000,-109504,2013/8/21 0:00,2013/8/21 0:00,3107360347,
LSGPC54U8DF199466,0,-129504,2013/8/21 0:00,2013/8/21 0:00,3107360352,
LSGPC54U3DF199438,0,-129504,2013/8/21 0:00,2013/8/21 0:00,3107360351,
LSGPC52U6DF195385,0,-122784,2013/8/21 0:00,2013/8/21 0:00,3107360344,
LSGPC52U3DF195263,0,-122784,2013/8/21 0:00,2013/8/21 0:00,3107360345,
LSGPC54R0DF197982,0,-131424,2013/8/21 0:00,2013/8/21 0:00,3107360353,
LSGPC54RXDF197441,0,-131424,2013/8/21 0:00,2013/8/21 0:00,3107360356,
LSGPC54RXDF197553,0,-131424,2013/8/21 0:00,2013/8/21 0:00,3107360355,
LSGPC54R4DF197631,0,-131424,2013/8/21 0:00,2013/8/21 0:00,3107360354,
LSGPC54U0DF193936,0,-129504,2013/8/21 0:00,2013/8/21 0:00,3107360350,
LSGPC54U9DF193739,0,-129504,2013/8/21 0:00,2013/8/21 0:00,3107360349,
LSGGG54Y8DS152887,0,-174624,2013/8/21 0:00,2013/8/21 0:00,3107360343,
LSGGG54Y9DS152882,0,-174624,2013/8/21 0:00,2013/8/21 0:00,3107360342,
LSGGG54Y5DS153818,0,-174624,2013/8/20 0:00,2013/8/20 0:00,3107358213,
LSGSA52M5EY011396,0,-66048,2013/8/20 0:00,2013/8/20 0:00,3107356374,
LSGSA52M8EY011196,0,-66048,2013/8/20 0:00,2013/8/20 0:00,3107356373,
LSGSA52M4EY006299,0,-62208,2013/8/20 0:00,2013/8/20 0:00,3107356372,
LSGPC54U0DF199140,0,-129504,2013/8/20 0:00,2013/8/20 0:00,3107356363,
LSGPC54R2DF195991,0,-131424,2013/8/20 0:00,2013/8/20 0:00,3107356366,
LSGPC54RXDF195804,0,-131424,2013/8/20 0:00,2013/8/20 0:00,3107356365,
LSGPC54R5DF195693,0,-131424,2013/8/20 0:00,2013/8/20 0:00,3107356364,
LSGPC54R0DF194533,0,-131424,2013/8/20 0:00,2013/8/20 0:00,3107356367,
LSGPC52U3DF187910,0,-104544,2013/8/20 0:00,2013/8/20 0:00,3107356358,
LSGPC52UXDF206131,0,-104544,2013/8/20 0:00,2013/8/20 0:00,3107356359,
LSGPC52U7DF196027,0,-104544,2013/8/20 0:00,2013/8/20 0:00,3107356357,
LSGPC52U8DF195548,0,-104544,2013/8/20 0:00,2013/8/20 0:00,3107356356,
LSGPC54U9DF196351,0,-115104,2013/8/20 0:00,2013/8/20 0:00,3107356362,
LSGPC54U9DF195894,0,-115104,2013/8/20 0:00,2013/8/20 0:00,3107356361,
LSGPC54UXDF195855,0,-115104,2013/8/20 0:00,2013/8/20 0:00,3107356360,
LSGSA52S4ED010214,0,-55488,2013/8/20 0:00,2013/8/20 0:00,3107356370,
LSGSA52S2EY012049,0,-55488,2013/8/20 0:00,2013/8/20 0:00,3107356369,
LSGSA52SXEY011490,0,-55488,2013/8/20 0:00,2013/8/20 0:00,3107356368,
LSGSA52M1ED010849,0,-62208,2013/8/20 0:00,2013/8/20 0:00,3107356371,
LSGLP83X3DF198001,0,-247488,2013/8/20 0:00,2013/8/20 0:00,3107356353,
LSGLP83X2DF192027,0,-247488,2013/8/20 0:00,2013/8/20 0:00,3107356352,
LSGLP83X0DF181740,0,-247488,2013/8/20 0:00,2013/8/20 0:00,3107356354,
LSGPC52U3DF195926,0,-104544,2013/8/20 0:00,2013/8/20 0:00,3107356355,
LSGGG54Y1DS153573,0,-174624,2013/8/22 0:00,2013/8/22 0:00,3107364550,
LSGGG54Y5DS153463,0,-174624,2013/8/22 0:00,2013/8/22 0:00,3107364551,
LSGSA52S4EY016944,-13750,-41738,2013/8/26 0:00,2013/8/26 0:00,3107388572,
LSGSA52S7ED012572,-13750,-41738,2013/8/26 0:00,2013/8/26 0:00,3107388575,
LSGSA52SXEY014258,-13750,-41738,2013/8/26 0:00,2013/8/26 0:00,3107388578,
LSGSA52M8ED011013,-15420,-46788,2013/8/26 0:00,2013/8/26 0:00,3107388579,
LSGSA52S1EY014472,-13750,-41738,2013/8/26 0:00,2013/8/26 0:00,3107388576,
LSGSA52S3ED014268,-13750,-41738,2013/8/26 0:00,2013/8/26 0:00,3107388574,
LSGSA52S5EY010621,-13750,-41738,2013/8/26 0:00,2013/8/26 0:00,3107388577,
LSGSA52S8ED014346,-13750,-41738,2013/8/26 0:00,2013/8/26 0:00,3107388573,
LSGSA52M0EY011645,-16370,-49678,2013/8/26 0:00,2013/8/26 0:00,3107388580,
LSGSA52M1EY011654,-16370,-49678,2013/8/26 0:00,2013/8/26 0:00,3107388581,
LSGPC52UXDF196541,-38110,-84674,2013/8/26 0:00,2013/8/26 0:00,3107387842,
LSGPC54U2DF198376,-35730,-79374,2013/8/26 0:00,2013/8/26 0:00,3107387857,
LSGPC54U8DF210255,-35730,-79374,2013/8/26 0:00,2013/8/26 0:00,3107387856,
LSGPC54UXDF208667,-35730,-79374,2013/8/26 0:00,2013/8/26 0:00,3107387853,
LSGPC54U3DF204492,-35730,-79374,2013/8/26 0:00,2013/8/26 0:00,3107387849,
LSGPC54U4DF204095,-35730,-79374,2013/8/26 0:00,2013/8/26 0:00,3107387847,
LSGPC54U5DF199036,-35730,-79374,2013/8/26 0:00,2013/8/26 0:00,3107387851,
LSGPC54U5DF199229,-35730,-79374,2013/8/26 0:00,2013/8/26 0:00,3107387850,
LSGPC54U5DF199232,-35730,-79374,2013/8/26 0:00,2013/8/26 0:00,3107387852,
LSGPC54U5DF203764,-35730,-79374,2013/8/26 0:00,2013/8/26 0:00,3107387843,
LSGPC54U5DF203988,-35730,-79374,2013/8/26 0:00,2013/8/26 0:00,3107387845,
LSGPC54U5DF204283,-35730,-79374,2013/8/26 0:00,2013/8/26 0:00,3107387848,
LSGPC54U6DF203773,-35730,-79374,2013/8/26 0:00,2013/8/26 0:00,3107387844,
LSGPC54UXDF204019,-35730,-79374,2013/8/26 0:00,2013/8/26 0:00,3107387846,
LSGPC54U0DF210265,-35730,-79374,2013/8/26 0:00,2013/8/26 0:00,3107387854,
LSGPC54U3DF210258,-35730,-79374,2013/8/26 0:00,2013/8/26 0:00,3107387855,
LSGJL54M1DY237744,-22650,-61638,2013/8/26 0:00,2013/8/26 0:00,3107387830,
LSGJL54M5DY239240,-22650,-61638,2013/8/26 0:00,2013/8/26 0:00,3107387827,
LSGJL54M8DY237188,-22650,-61638,2013/8/26 0:00,2013/8/26 0:00,3107387829,
LSGJL54M8DY239040,-22650,-61638,2013/8/26 0:00,2013/8/26 0:00,3107387828,
LSGJL52M0DY241061,-21100,-57428,2013/8/26 0:00,2013/8/26 0:00,3107387823,
LSGJL52M0DY232408,-21100,-57428,2013/8/26 0:00,2013/8/26 0:00,3107387825,
LSGJL52M2DY229705,-21100,-57428,2013/8/26 0:00,2013/8/26 0:00,3107387824,
LSGJL52M6DY232526,-21100,-57428,2013/8/26 0:00,2013/8/26 0:00,3107387826,
LSGPC54U0DF199820,-40200,-89304,2013/8/26 0:00,2013/8/26 0:00,3107387859,
LSGPC54U1DF210260,-40200,-89304,2013/8/26 0:00,2013/8/26 0:00,3107387862,
LSGPC54U2DF198894,-40200,-89304,2013/8/26 0:00,2013/8/26 0:00,3107387860,
LSGPC54U4DF210768,-40200,-89304,2013/8/26 0:00,2013/8/26 0:00,3107387861,
LSGPC54U9DF199993,-40200,-89304,2013/8/26 0:00,2013/8/26 0:00,3107387858,
LSGPC52U1DF192328,-32450,-72094,2013/8/26 0:00,2013/8/26 0:00,3107387841,
LSGPC52U1DF200069,-32450,-72094,2013/8/26 0:00,2013/8/26 0:00,3107387839,
LSGPC52U6DF196522,-32450,-72094,2013/8/26 0:00,2013/8/26 0:00,3107387837,
LSGPC52U8DF200053,-32450,-72094,2013/8/26 0:00,2013/8/26 0:00,3107387838,
LSGPC52UXDF200068,-32450,-72094,2013/8/26 0:00,2013/8/26 0:00,3107387840,
LSGPC54R0DF202744,-40790,-90634,2013/8/26 0:00,2013/8/26 0:00,3107387866,
LSGPC54R2DF202079,-40790,-90634,2013/8/26 0:00,2013/8/26 0:00,3107387865,
LSGPC54R4DF202780,-40790,-90634,2013/8/26 0:00,2013/8/26 0:00,3107387863,
LSGPC54R6DF202540,-40790,-90634,2013/8/26 0:00,2013/8/26 0:00,3107387864,
LSGPC54R6DF202750,-40790,-90634,2013/8/26 0:00,2013/8/26 0:00,3107387867,
LSGPC54R6DF208676,-40790,-90634,2013/8/26 0:00,2013/8/26 0:00,3107387869,
LSGPC54R7DF194769,-40790,-90634,2013/8/26 0:00,2013/8/26 0:00,3107387870,
LSGPC54RXDF199724,-40790,-90634,2013/8/26 0:00,2013/8/26 0:00,3107387868,
LSGLP83X0DF195900,-79400,-168088,2013/8/26 0:00,2013/8/26 0:00,3107387832,
LSGLP83X6DF181743,-79400,-168088,2013/8/26 0:00,2013/8/26 0:00,3107387835,
LSGLP83X6DF195898,-79400,-168088,2013/8/26 0:00,2013/8/26 0:00,3107387833,
LSGLP83X7DF194288,-79400,-168088,2013/8/26 0:00,2013/8/26 0:00,3107387836,
LSGLP83X8DF195479,-79400,-168088,2013/8/26 0:00,2013/8/26 0:00,3107387831,
LSGLP83X8DF195482,-79400,-168088,2013/8/26 0:00,2013/8/26 0:00,3107387834,
LSGJL52M9DY238577,-21100,-57428,2013/8/26 0:00,2013/8/26 0:00,3107383630,
LSGJL52M0DY238466,-21100,-57428,2013/8/26 0:00,2013/8/26 0:00,3107383629,
LSGSA52S1EY015119,-9560,-45928,2013/8/27 0:00,2013/8/27 0:00,3107394235,
LSGSA52S1EY014813,-13750,-41738,2013/8/27 0:00,2013/8/27 0:00,3107394234,
LSGSA52S4ED012495,-13750,-41738,2013/8/27 0:00,2013/8/27 0:00,3107394240,
LSGSA52S9EY014395,-13750,-41738,2013/8/27 0:00,2013/8/27 0:00,3107394241,
LSGSA52S9EY015188,-13750,-41738,2013/8/27 0:00,2013/8/27 0:00,3107394236,
LSGPC54U7DF208271,0,-115104,2013/8/27 0:00,2013/8/27 0:00,3107394249,
LSGPC54U4DF208132,0,-115104,2013/8/27 0:00,2013/8/27 0:00,3107394248,
LSGPC54U6DF207841,0,-115104,2013/8/27 0:00,2013/8/27 0:00,3107394247,
LSGPC54U2DF208114,0,-115104,2013/8/27 0:00,2013/8/27 0:00,3107394232,
LSGPC54U6DF207872,0,-115104,2013/8/27 0:00,2013/8/27 0:00,3107394231,
LSGPC54U0DF208001,0,-115104,2013/8/27 0:00,2013/8/27 0:00,3107394230,
LSGPC54U3DF201575,0,-115104,2013/8/27 0:00,2013/8/27 0:00,3107394229,
LSGPC54U0DF201596,0,-115104,2013/8/27 0:00,2013/8/27 0:00,3107394228,
LSGPC54U1DF199826,0,-115104,2013/8/27 0:00,2013/8/27 0:00,3107394227,
LSGPC54U2DF199849,0,-115104,2013/8/27 0:00,2013/8/27 0:00,3107394226,
LSGSA52S9EY016146,0,-55488,2013/8/27 0:00,2013/8/27 0:00,3107394246,
LSGSA52S9EY015756,0,-55488,2013/8/27 0:00,2013/8/27 0:00,3107394245,
LSGSA52S4EY015857,0,-55488,2013/8/27 0:00,2013/8/27 0:00,3107394244,
LSGSA52S8EY015733,0,-55488,2013/8/27 0:00,2013/8/27 0:00,3107394243,
LSGSA52S2EY015730,0,-55488,2013/8/27 0:00,2013/8/27 0:00,3107394242,
LSGSA52M8EY012106,0,-66048,2013/8/27 0:00,2013/8/27 0:00,3107394239,
LSGSA52M0EY012097,0,-66048,2013/8/27 0:00,2013/8/27 0:00,3107394238,
LSGSA52M0ED010065,0,-62208,2013/8/27 0:00,2013/8/27 0:00,3107394237,
LSGSA52S6EY011387,0,-55488,2013/8/27 0:00,2013/8/27 0:00,3107394233,
LSGSA52S5EY011381,0,-55488,2013/8/27 0:00,2013/8/27 0:00,3107394225,
LSGSA52SXEY010940,0,-55488,2013/8/27 0:00,2013/8/27 0:00,3107394224,
LSGSA52S5EY010537,0,-55488,2013/8/27 0:00,2013/8/27 0:00,3107394223,
LSGSA52S8ED008837,0,-55488,2013/8/27 0:00,2013/8/27 0:00,3107394222,
LSGSA52SXED014896,0,-55488,2013/8/27 0:00,2013/8/27 0:00,3107394221,
LSGSA52S0ED014891,0,-55488,2013/8/27 0:00,2013/8/27 0:00,3107394220,
LSGGG54Y9DS160822,0,-163104,2013/8/30 0:00,2013/8/30 0:00,3107403618,
LSGGG54Y7DS161869,0,-174624,2013/8/31 0:00,2013/8/31 0:00,3107406546,
LSGGG54Y1DS161463,0,-174624,2013/8/30 0:00,2013/8/30 0:00,3107403619,
LSGLP84X1DF183852,0,-211008,2013/8/31 0:00,2013/8/31 0:00,3107407613,
LSGJL52M2DY240722,0,-78528,2013/8/31 0:00,2013/8/31 0:00,3107407612,
LSGJL52M9DY240720,0,-78528,2013/8/31 0:00,2013/8/31 0:00,3107407611,
LSGJL52M4DY240625,0,-78528,2013/8/31 0:00,2013/8/31 0:00,3107407610,
LSGJL52MXDY237373,0,-78528,2013/8/31 0:00,2013/8/31 0:00,3107407609,
LSGGG54Y5DS162213,0,-174624,2013/8/31 0:00,2013/8/31 0:00,3107406545,
LSGPC54U7DF208626,0,-115104,2013/8/31 0:00,2013/8/31 0:00,3107407790,
LSGPC54U6DF208598,0,-115104,2013/8/31 0:00,2013/8/31 0:00,3107407789,
LSGPC54U0DF208516,0,-115104,2013/8/31 0:00,2013/8/31 0:00,3107407788,
LSGPC54U1DF208699,0,-115104,2013/8/31 0:00,2013/8/31 0:00,3107407787,
LSGPC54U5DF207748,0,-115104,2013/8/31 0:00,2013/8/31 0:00,3107407791,
LSGGG54E6DS162601,0,-174624,2013/9/1 0:00,2013/9/1 0:00,3107412177,
LSGGG54Y2DS162430,0,-174624,2013/8/31 0:00,2013/8/31 0:00,3107410469,
LSGSA52S0EY014396,0,-55488,2013/9/2 0:00,2013/9/2 0:00,3107417048,
LSGSA52S4EY014756,0,-55488,2013/9/2 0:00,2013/9/2 0:00,3107417047,
LSGSA52SXED012744,0,-55488,2013/9/2 0:00,2013/9/2 0:00,3107417046,
LSGSA52S9EY014722,0,-55488,2013/9/2 0:00,2013/9/2 0:00,3107417045,
LSGSA52S3EY014716,0,-55488,2013/9/2 0:00,2013/9/2 0:00,3107417044,
LSGLP83X3DF202189,0,-247488,2013/9/2 0:00,2013/9/2 0:00,3107417043,
LSGSA52M8ED015109,0,-66048,2013/9/3 0:00,2013/9/3 0:00,3107421772,
LSGSA52M4ED015091,0,-66048,2013/9/3 0:00,2013/9/3 0:00,3107421771,
LSGPC54R1DF202106,0,-131424,2013/9/4 0:00,2013/9/4 0:00,3107424879,
LSGPC54R0DF198016,0,-131424,2013/9/4 0:00,2013/9/4 0:00,3107424878,
LSGPC54R1DF198218,0,-131424,2013/9/4 0:00,2013/9/4 0:00,3107424877,
LSGPC54RXDF197925,0,-131424,2013/9/4 0:00,2013/9/4 0:00,3107424880,
LSGPC54R8DF197745,0,-131424,2013/9/4 0:00,2013/9/4 0:00,3107424881,
LSGPC54RXDF203934,0,-131424,2013/9/4 0:00,2013/9/4 0:00,3107424882,
LSGPC54R6DF203204,0,-131424,2013/9/4 0:00,2013/9/4 0:00,3107424874,
LSGPC54R8DF203222,0,-131424,2013/9/4 0:00,2013/9/4 0:00,3107424875,
LSGPC54RXDF203075,0,-131424,2013/9/4 0:00,2013/9/4 0:00,3107424876,
LSGPC52U8DF198904,0,-104544,2013/9/4 0:00,2013/9/4 0:00,3107424871,
LSGPC52U5DF198391,0,-104544,2013/9/4 0:00,2013/9/4 0:00,3107424872,
LSGPC52U3DF203863,0,-104544,2013/9/4 0:00,2013/9/4 0:00,3107424873,
LSGPC54R0DF209273,0,-131424,2013/9/4 0:00,2013/9/4 0:00,3107424883,
LSGGG54Y3DS162016,0,-174624,2013/9/4 0:00,2013/9/4 0:00,3107424869,
LSGLP84X9DF184778,0,-211008,2013/9/4 0:00,2013/9/4 0:00,3107424870,
LSGPC52U2DF214286,0,-104544,2013/9/5 0:00,2013/9/5 0:00,3107428201,
LSGPC54U9DF200351,0,-129504,2013/9/5 0:00,2013/9/5 0:00,3107428202,
LSGGG54E2DS164684,0,-174624,2013/9/5 0:00,2013/9/5 0:00,3107428199,
LSGGG54W8DS164617,0,-191904,2013/9/5 0:00,2013/9/5 0:00,3107428198,
LSGPC54U3DF215962,0,-115104,2013/9/6 0:00,2013/9/6 0:00,3107432653,
LSGPC54U6DF215860,0,-115104,2013/9/6 0:00,2013/9/6 0:00,3107432654,
LSGPC54U2DF215581,0,-115104,2013/9/6 0:00,2013/9/6 0:00,3107432655,
LSGPC54U0DF215613,0,-115104,2013/9/6 0:00,2013/9/6 0:00,3107432656,
LSGPC54U3DF215699,0,-115104,2013/9/6 0:00,2013/9/6 0:00,3107432657,
LSGPC54U6DF215583,0,-115104,2013/9/6 0:00,2013/9/6 0:00,3107432658,
LSGPC54U4DF215436,0,-115104,2013/9/6 0:00,2013/9/6 0:00,3107432659,
LSGPC54U1DF215443,0,-115104,2013/9/6 0:00,2013/9/6 0:00,3107432660,
LSGPC54U2DF215189,0,-115104,2013/9/6 0:00,2013/9/6 0:00,3107432661,
LSGGG54Y8DS165557,0,-174624,2013/9/6 0:00,2013/9/6 0:00,3107432652,
LSGGG54Y5DS165306,0,-174624,2013/9/6 0:00,2013/9/6 0:00,3107432651,
LSGLP84X3DF191435,0,-211008,2013/9/5 0:00,2013/9/5 0:00,3107428200,
LSGGG54Y9DS166538,0,-163104,2013/9/7 0:00,2013/9/7 0:00,3107436623,
LSGPC52U7DF199512,0,-122784,2013/9/7 0:00,2013/9/7 0:00,3107436632,
LSGPC52U6DF199176,0,-122784,2013/9/7 0:00,2013/9/7 0:00,3107436631,
LSGPC52U6DF203193,0,-108384,2013/9/7 0:00,2013/9/7 0:00,3107436629,
LSGPC52U1DF203070,0,-108384,2013/9/7 0:00,2013/9/7 0:00,3107436630,
LSGPC52UXDF207893,0,-104544,2013/9/7 0:00,2013/9/7 0:00,3107436628,
LSGPC52U2DF207774,0,-104544,2013/9/7 0:00,2013/9/7 0:00,3107436627,
LSGGG54E1DS166975,0,-174624,2013/9/7 0:00,2013/9/7 0:00,3107437649,
LSGPC52UXDF213189,0,-108384,2013/9/7 0:00,2013/9/7 0:00,3107437648,
LSGPC52U4DF204388,0,-108384,2013/9/7 0:00,2013/9/7 0:00,3107437647,
LSGPC54U0DF215367,0,-115104,2013/9/7 0:00,2013/9/7 0:00,3107437646,
LSGPC54U1DF215376,0,-115104,2013/9/7 0:00,2013/9/7 0:00,3107437645,
LSGGG54Y6DS166156,0,-163104,2013/9/7 0:00,2013/9/7 0:00,3107437300,
LSGGG54Y6DS166108,0,-174624,2013/9/7 0:00,2013/9/7 0:00,3107437301,
LSGGG54Y8DS166160,0,-174624,2013/9/7 0:00,2013/9/7 0:00,3107436626,
LSGGG54YXDS166208,0,-174624,2013/9/7 0:00,2013/9/7 0:00,3107436624,
LSGGG54YXDS166287,0,-174624,2013/9/7 0:00,2013/9/7 0:00,3107436625,
LSGGG54E5DS168616,0,-174624,2013/9/9 0:00,2013/9/9 0:00,3107443674,
